Data,Y,XAU BGNL_rolling_std,ECSURPUS_rolling_std,BDIY_rolling_std,CRY_rolling_std,DXY_rolling_std,JPY_rolling_std,GBP_rolling_std,Cl1_rolling_std,VIX_rolling_std,USGG30YR_rolling_std,GT10_rolling_std,USGG2YR_rolling_std,USGG3M_rolling_std,US0001M_rolling_std,GTDEM30Y_rolling_std,GTDEM10Y_rolling_std,GTDEM2Y_rolling_std,EONIA_rolling_std,GTITL30YR_rolling_std,GTITL10YR_rolling_std,GTITL2YR_rolling_std,GTJPY30YR_rolling_std,GTJPY10YR_rolling_std,GTJPY2YR_rolling_std,GTGBP30Y_rolling_std,GTGBP20Y_rolling_std,GTGBP2Y_rolling_std,LUMSTRUU_rolling_std,LMBITR_rolling_std,LUACTRUU_rolling_std,LF98TRUU_rolling_std,LG30TRUU_rolling_std,LP01TREU_rolling_std,EMUSTRUU_rolling_std,LF94TRUU_rolling_std,MXUS_rolling_std,MXEU_rolling_std,MXJP_rolling_std,MXBR_rolling_std,MXRU_rolling_std,MXIN_rolling_std,MXCN_rolling_std
2019-01-01,0,24.280903627198544,0.07474273336235301,130.12027403200256,6.586351692625096,0.4607812206863962,1.5568007487885225,0.009281317640479899,4.348688362734725,5.651066060403723,0.13307194616858756,0.14615337671023237,0.13513132941866252,0.01592691642104549,0.08131596223529117,0.07539767585149805,0.051694616095951225,0.01281554115860801,0.007678045388362065,0.21196855112639607,0.2984162162069134,0.30666780538083854,0.052747376373634476,0.03923797965762007,0.007849780100069684,0.10377058028822307,0.09394679345193474,0.029285133559059522,17.22341526338479,8.00849946416261,17.277197744487637,21.240053246153778,6.290641817439828,1.6722386050839273,8.246310690330748,2.482566337276215,116.98277079083468,3.2137450338892575,49.11637317927791,48.59258198353646,18.101354855910195,16.92343838186723,2.339685571061557
2019-01-08,0,25.965658547597066,0.08665613489122014,59.88838825262568,5.96912126019777,0.5981830027389422,2.022166447861605,0.008144527815285404,3.951005899646514,5.8158359346741255,0.11712732185003046,0.12973177457094606,0.13174723273493108,0.026304987758384416,0.06909103725185449,0.06090937843181777,0.042058349490668404,0.015893994072257403,0.007861903321899377,0.12951043348281951,0.19343277409801451,0.13014314463387777,0.047221867412471454,0.034438350715338725,0.008124038404660729,0.09340133577112791,0.08149846624262153,0.02835321431262714,15.994640620316376,7.280890111130124,16.47140090023908,23.114585170703783,9.096400732424025,1.575275576783076,9.541162018755642,2.592013953138186,114.2659274091053,3.1310959590457705,47.55531936598037,80.01199627328306,18.42787924135245,16.500535777681982,2.3738847005348886
2019-01-15,0,20.85993105957792,0.09883102462572706,96.51153397575824,5.88497189780823,0.58760778140331,2.021558804487336,0.008029706749116959,4.023750323598695,5.879417285670992,0.06646552991300497,0.08856582163508721,0.11642287453187304,0.02899835791766792,0.05217552792499132,0.029540126059599017,0.018135731633413785,0.014450243034612507,0.00810055847780994,0.09843949072038213,0.15018417264912629,0.08907621135032298,0.04281911010860178,0.025793133083794034,0.008864052604301878,0.0598147935199255,0.04565032728087727,0.034185070536304284,12.353976225210014,5.472246961747498,12.84071000103424,26.436423556730198,12.503546934830359,1.7563730485481583,8.751102197332926,1.3776501559944117,106.79245057585437,2.6352843887358466,41.520337128189276,111.74046325565072,19.87470826382009,16.85178710314101,2.4063794182894274
2019-01-22,0,18.3263006424887,0.10387240341147323,131.73638901364183,4.9811872317744035,0.5684101889137178,1.8857510818921859,0.01341285808116194,3.902250266557884,5.873758024751494,0.04658581431280802,0.06748685939106541,0.0889301491539839,0.028534857547471502,0.03393551307384306,0.02123451816977943,0.014334440709376612,0.014840420990927973,0.006604471792083803,0.08208271089898043,0.13409538183170108,0.10631512009992031,0.03983238691863094,0.017126976771335376,0.010843035948101924,0.035725141207665644,0.034158593702143886,0.03860853594183859,9.336709678503377,4.976854897171353,14.614793548781286,30.170182536410728,16.324772243698963,2.8327796545761337,10.429226823900786,1.347810305264848,96.22719136054636,2.1951982229599225,32.17034903670244,128.39374619474327,21.583210185356826,17.360012343589656,1.8772713227055429
2019-01-29,0,18.67815900484474,0.10143423860760438,200.62521324687117,4.500997249276233,0.4503379154578812,1.3667584173617289,0.018179004111249675,4.1595392373026865,6.127035327526777,0.03180071876915084,0.04187964615296959,0.048397166386721216,0.02880062830030985,0.014640127502836482,0.028427853544381026,0.018997493568342225,0.019371063346859004,0.006271629243404134,0.09718195991688365,0.1166129127866693,0.10900436863221488,0.03040520005677964,0.009191092996411184,0.010406042200861778,0.027790029044741975,0.025289749474247312,0.0267377030026542,6.9076979144858335,4.299073698775001,17.780588398779283,33.741387401885554,19.303868219535907,3.207444814497498,11.377053671299471,1.7760470553416847,97.24992199774651,2.7301552371684856,31.137614292201786,133.55774262205858,26.87826808480442,13.34625255047271,2.5550174726837787
2019-02-05,0,16.260397552708262,0.086571467861061,253.69516766212362,4.8352950222585385,0.25588241347828294,0.6178418660379436,0.017143650775298953,4.325686843341831,6.757437525035742,0.02859154053955318,0.020822378071789747,0.03680579664461602,0.028416125536262514,0.004450789118294893,0.03842060459103616,0.027487659568356658,0.02276484340354851,0.006051367420049608,0.09835141076748022,0.10362707864545745,0.09970265316216202,0.0386818525190104,0.009099973835235985,0.011739230119983414,0.03609643169309616,0.034566016890987525,0.026847896077028144,6.264222294425271,3.398481397677064,26.480155282905155,39.96845732508222,23.5405680009771,3.9476945472068325,14.129699388560164,1.9769957727939704,118.61343624201713,3.5331942919619155,32.77756542573745,140.48571752525015,33.253355720395696,14.329002557186305,3.5197889547130012
2019-02-12,0,14.397741721093928,0.02456575238977789,282.6168532026344,3.536820558999901,0.29620199028920685,0.6944782214012628,0.015488859283543504,2.9444976934378198,3.427033980683767,0.023598829671270655,0.020230811013867117,0.0399618866037441,0.027214316960665105,0.005887840574664652,0.04511414095695017,0.03881764449041135,0.022676818453834128,0.005186980040268639,0.1000078568339786,0.10459104031563152,0.09752679729403355,0.047404038405601284,0.009428932171629397,0.011964232409279718,0.05068013605445734,0.04840602087592974,0.025953254680768194,5.27315799494771,3.684167516081272,29.161341255277218,33.785122394813655,20.718579646552016,4.063791608589955,13.440485096179463,1.9125831945621592,83.10040011934879,3.2456263611482163,18.842698851289665,105.55432674812471,29.02942554752912,11.469276350237633,3.5284577772335495
2019-02-19,0,20.440042167523625,0.11150293611337987,266.0574588851888,1.8810819328231185,0.32846707453154017,0.8048750272709656,0.015678313806343436,1.8892049222064893,2.5047554770874028,0.031748265793599996,0.0342574288084278,0.04019002482228911,0.015019035541205452,0.010244626929193996,0.04745674722461147,0.04859845186612388,0.01976890294780306,0.0030937725522119175,0.08898956600128696,0.10183717162131765,0.09572306285248103,0.05049752469197858,0.014843629385218814,0.013284434142130118,0.053478077395574614,0.0491150253403502,0.02759485804329406,6.5472280577106785,3.7861947414102795,29.415735989546278,21.883666446398035,15.246242394174853,4.049498763803436,11.23049465906612,1.7072970282844153,76.58149816959964,2.891925540763867,16.597488478981074,55.335976844580514,19.84006924432283,17.156000893705517,3.1723335259719914
2019-02-26,0,19.930587643371545,0.15088926876544656,208.06043078157418,1.4591951956288098,0.31559490309705246,0.7825112200629132,0.017065699377369785,1.485661629101484,2.374936590632088,0.031873260922808774,0.03954081676532752,0.0405580125367408,0.015019035541205452,0.013458932242522606,0.039363386420301336,0.04938575078832775,0.025884358210127557,0.003023715789595663,0.08092677466140005,0.08253051383765127,0.08497002272484029,0.04599792956021616,0.015794815303401148,0.008504900548138999,0.04866454659462569,0.046568434024737995,0.029065607231966748,6.973977481060261,4.545262625434292,27.244984509988374,20.904312154695646,14.145509551630157,4.042519334694414,10.13490378894348,1.8893406635091319,73.92780496954096,2.9193304842341683,15.564485673676897,44.47656515097977,14.977850154096332,17.226362548861434,3.003059550970122
2019-03-05,0,20.917832674780563,0.16151160948984367,155.08569059859136,1.5805158139018909,0.38791794665504764,0.8984324973983008,0.013009154286069722,1.6076009929005897,2.4118003550004543,0.03374836856651166,0.0402036482589124,0.041042370672930685,0.016252472339906683,0.01392838827596122,0.03706043969617683,0.046462990904417224,0.028212628039634414,0.0029920529717528503,0.06807209063752458,0.07013286709981742,0.08852952157575024,0.03655068235983452,0.015382426583975964,0.012503332889023437,0.04804115299381136,0.047764800746716886,0.030004761526117137,6.298713398604632,4.549046781457075,19.620087859541655,19.27840822795695,12.11740734091786,4.209091113286687,7.789649179197034,1.9055951576066685,66.44724986243602,2.6746641978791206,15.446325036824488,53.616124573641024,11.604379509908677,19.35284856596527,3.168322374171093
