Data,Y,XAU BGNL_rolling_mean,ECSURPUS_rolling_mean,BDIY_rolling_mean,CRY_rolling_mean,DXY_rolling_mean,JPY_rolling_mean,GBP_rolling_mean,Cl1_rolling_mean,VIX_rolling_mean,USGG30YR_rolling_mean,GT10_rolling_mean,USGG2YR_rolling_mean,USGG3M_rolling_mean,US0001M_rolling_mean,GTDEM30Y_rolling_mean,GTDEM10Y_rolling_mean,GTDEM2Y_rolling_mean,EONIA_rolling_mean,GTITL30YR_rolling_mean,GTITL10YR_rolling_mean,GTITL2YR_rolling_mean,GTJPY30YR_rolling_mean,GTJPY10YR_rolling_mean,GTJPY2YR_rolling_mean,GTGBP30Y_rolling_mean,GTGBP20Y_rolling_mean,GTGBP2Y_rolling_mean,LUMSTRUU_rolling_mean,LMBITR_rolling_mean,LUACTRUU_rolling_mean,LF98TRUU_rolling_mean,LG30TRUU_rolling_mean,LP01TREU_rolling_mean,EMUSTRUU_rolling_mean,LF94TRUU_rolling_mean,MXUS_rolling_mean,MXEU_rolling_mean,MXJP_rolling_mean,MXBR_rolling_mean,MXRU_rolling_mean,MXIN_rolling_mean,MXCN_rolling_mean
2016-05-24,0,1257.4157142857143,-0.19842857142857143,638.8571428571429,180.6025714285714,94.26585714285714,109.12857142857145,1.447142857142857,44.64714285714285,14.467142857142857,2.6371428571428575,1.8124285714285715,0.796142857142857,0.24999999999999997,0.43842857142857145,0.8902857142857142,0.1802857142857143,-0.5064285714285715,-0.3361428571428572,2.6108571428571428,1.449142857142857,-0.03942857142857143,0.3321428571428572,-0.11242857142857142,-0.25428571428571434,2.331285714285715,2.1974285714285715,0.4502857142857143,2041.857142857143,1133.0815714285714,2698.344285714286,1649.27,1108.2637142857143,344.16171428571425,977.8901428571428,317.71999999999997,1973.2628571428572,114.64571428571428,805.5214285714285,1373.9185714285716,485.1028571428572,967.7657142857144,55.631428571428565
2016-05-31,0,1251.68,-0.17485714285714285,646.2857142857143,182.12642857142856,94.54185714285714,109.40285714285713,1.4511428571428573,45.637142857142855,14.372857142857145,2.644142857142857,1.8224285714285713,0.8158571428571427,0.25871428571428573,0.44142857142857145,0.8868571428571429,0.17657142857142857,-0.5064285714285715,-0.3378571428571429,2.6144285714285718,1.4458571428571427,-0.05157142857142857,0.3172857142857143,-0.1142857142857143,-0.2531428571428571,2.314857142857143,2.1861428571428574,0.4492857142857143,2042.367142857143,1133.796285714286,2701.96,1657.34,1112.424142857143,345.3514285714286,979.6262857142857,317.94300000000004,1978.42,115.23428571428572,812.2757142857142,1355.8585714285714,483.65999999999997,973.3828571428572,55.58571428571429
2016-06-07,0,1250.1928571428573,-0.16785714285714284,637.0,184.1984285714286,94.52071428571428,109.16,1.4534285714285713,46.962857142857146,14.48857142857143,2.636714285714286,1.8128571428571427,0.8195714285714286,0.26657142857142857,0.4425714285714286,0.8631428571428572,0.15957142857142856,-0.5114285714285715,-0.33742857142857147,2.6057142857142854,1.4487142857142856,-0.06028571428571428,0.31014285714285716,-0.11299999999999999,-0.251,2.2802857142857142,2.152428571428571,0.4345714285714286,2043.5214285714285,1134.715857142857,2706.6457142857143,1663.5485714285714,1116.3038571428572,346.0434285714286,981.6401428571428,318.6824285714286,1980.4814285714285,115.04571428571428,809.8900000000001,1347.75,483.9714285714286,976.85,55.36000000000001
2016-06-14,0,1256.1471428571429,-0.147,623.2857142857143,185.7305714285714,94.57142857142857,108.40142857142857,1.4472857142857143,47.598571428571425,15.422857142857143,2.5894285714285714,1.7680000000000002,0.7997142857142857,0.2695714285714286,0.4432857142857142,0.7964285714285715,0.1162857142857143,-0.5244285714285715,-0.33585714285714285,2.594857142857143,1.4444285714285716,-0.04714285714285714,0.2951428571428571,-0.12228571428571429,-0.2524285714285714,2.211,2.0838571428571426,0.4064285714285715,2046.054285714286,1136.9764285714286,2713.972857142857,1667.5414285714285,1118.336857142857,345.7768571428572,983.7048571428571,319.4682857142857,1978.4728571428573,113.73857142857143,798.6342857142856,1332.4371428571428,480.44571428571425,977.897142857143,54.932857142857145
2016-06-21,0,1253.5942857142857,-0.1132857142857143,608.7142857142857,187.621,94.72471428571428,108.16,1.4487142857142856,48.34142857142857,15.834285714285715,2.5685714285714285,1.7551428571428573,0.8009999999999999,0.27971428571428575,0.44499999999999995,0.7588571428571429,0.09471428571428572,-0.5368571428571428,-0.3370000000000001,2.588571428571428,1.4431428571428568,-0.038,0.2951428571428571,-0.12485714285714286,-0.253,2.1845714285714286,2.060142857142857,0.40914285714285714,2047.2085714285715,1138.6494285714286,2717.6385714285716,1671.8957142857143,1120.625142857143,346.2654285714285,985.8998571428572,319.9644285714286,1982.2657142857145,113.94714285714285,798.0171428571429,1336.3885714285714,479.6914285714286,984.4614285714287,54.87571428571429
2016-06-28,0,1261.3400000000001,-0.09071428571428572,613.4285714285714,189.23014285714285,95.00399999999999,107.21714285714286,1.433,48.797142857142866,16.565714285714286,2.5204285714285715,1.7129999999999999,0.7854285714285715,0.28114285714285714,0.44785714285714284,0.7002857142857143,0.061,-0.5584285714285715,-0.3361428571428572,2.539857142857143,1.4274285714285713,-0.034999999999999996,0.2582857142857143,-0.14414285714285716,-0.2604285714285714,2.1175714285714284,1.9949999999999999,0.38185714285714284,2049.2157142857145,1141.1235714285715,2725.54,1675.2057142857143,1121.7027142857144,345.5647142857143,988.7882857142857,320.35728571428575,1975.9071428571428,113.0657142857143,788.0685714285713,1333.8185714285714,478.92571428571426,986.7342857142858,54.862857142857145
2016-07-05,0,1272.6057142857146,-0.08057142857142856,620.4285714285714,189.77357142857142,95.23514285714286,106.14285714285714,1.4127142857142856,48.55285714285714,16.56714285714286,2.4570000000000003,1.6562857142857144,0.7452857142857142,0.2752857142857143,0.45271428571428574,0.6294285714285716,0.01557142857142857,-0.5830000000000001,-0.33328571428571424,2.4909999999999997,1.4001428571428571,-0.038,0.2152857142857143,-0.16442857142857142,-0.2711428571428572,2.0234285714285716,1.9021428571428571,0.3444285714285714,2052.1085714285714,1143.5684285714285,2738.2557142857145,1680.6085714285714,1124.3111428571428,345.1648571428571,993.3742857142857,321.10785714285714,1981.6614285714284,112.65714285714286,780.8885714285714,1350.23,477.18857142857144,993.16,55.02428571428571
2016-07-12,0,1287.402857142857,-0.059571428571428574,633.7142857142857,190.75685714285714,95.35942857142858,105.41714285714285,1.3934285714285715,48.292857142857144,16.442857142857143,2.397,1.6058571428571429,0.7138571428571429,0.2672857142857143,0.4572857142857143,0.57,-0.022571428571428572,-0.606,-0.3312857142857143,2.4370000000000003,1.3718571428571429,-0.038714285714285715,0.18857142857142856,-0.18885714285714286,-0.2871428571428572,1.9304285714285714,1.8070000000000002,0.3021428571428571,2054.932857142857,1146.1972857142857,2752.882857142857,1690.3271428571427,1129.7012857142856,344.97542857142855,999.7468571428572,322.0104285714286,1992.1328571428571,112.38142857142859,777.5342857142857,1385.1885714285713,481.3328571428571,1005.6542857142857,55.49857142857143
2016-07-19,0,1304.2614285714285,-0.05357142857142858,652.8571428571429,190.74985714285714,95.52685714285714,104.76285714285714,1.3734285714285712,47.65714285714286,16.125714285714285,2.3425714285714285,1.5638571428571428,0.6871428571428572,0.27085714285714285,0.4615714285714286,0.5212857142857142,-0.04671428571428572,-0.6244285714285714,-0.32942857142857146,2.400142857142857,1.3545714285714288,-0.03628571428571429,0.17457142857142857,-0.20514285714285713,-0.29842857142857143,1.8524285714285715,1.7245714285714284,0.26485714285714285,2057.3971428571426,1148.5254285714286,2765.211428571429,1699.3457142857144,1134.85,344.78242857142857,1005.8722857142857,322.5855714285714,2001.2000000000003,111.98285714285714,773.5185714285715,1435.2471428571428,484.45285714285717,1011.3114285714286,55.707142857142856
2016-07-26,0,1315.3185714285714,-0.026142857142857145,665.7142857142857,189.14871428571428,96.0022857142857,104.38571428571427,1.3532857142857142,46.59428571428571,15.982857142857142,2.3055714285714286,1.5414285714285716,0.6829999999999999,0.2765714285714286,0.46785714285714286,0.4874285714285715,-0.057857142857142864,-0.6347142857142857,-0.329,2.3644285714285713,1.3297142857142856,-0.03214285714285714,0.17257142857142857,-0.2247142857142857,-0.3102857142857142,1.7935714285714286,1.661714285714286,0.23700000000000002,2058.73,1150.3817142857145,2774.2342857142858,1706.8214285714287,1138.0130000000001,344.73214285714283,1009.8954285714286,322.17914285714284,2009.0471428571432,111.81857142857143,770.7728571428571,1471.1228571428571,482.5,1017.2057142857144,55.91428571428571
