Data,Y,XAU BGNL_pct_change,ECSURPUS_pct_change,BDIY_pct_change,CRY_pct_change,DXY_pct_change,JPY_pct_change,GBP_pct_change,Cl1_pct_change,VIX_pct_change,USGG30YR_pct_change,GT10_pct_change,USGG2YR_pct_change,USGG3M_pct_change,US0001M_pct_change,GTDEM30Y_pct_change,GTDEM10Y_pct_change,GTDEM2Y_pct_change,EONIA_pct_change,GTITL30YR_pct_change,GTITL10YR_pct_change,GTITL2YR_pct_change,GTJPY30YR_pct_change,GTJPY10YR_pct_change,GTJPY2YR_pct_change,GTGBP30Y_pct_change,GTGBP20Y_pct_change,GTGBP2Y_pct_change,LUMSTRUU_pct_change,LMBITR_pct_change,LUACTRUU_pct_change,LF98TRUU_pct_change,LG30TRUU_pct_change,LP01TREU_pct_change,EMUSTRUU_pct_change,LF94TRUU_pct_change,MXUS_pct_change,MXEU_pct_change,MXJP_pct_change,MXBR_pct_change,MXRU_pct_change,MXIN_pct_change,MXCN_pct_change
2019-11-12,0,-0.05235544084675947,-0.27979274611398963,-0.3601134215500945,0.014763979501998037,-0.0002847351454692282,0.01867588010084975,0.029623698959167166,-0.008552976086577124,-0.25630498533724344,0.14828897338403024,0.17618469015795868,0.022140221402213944,-0.17813977929584868,-0.12636273538156584,-3.2357723577235773,-0.5780730897009967,-0.15114709851551955,-0.0065502183406113135,0.23444976076555024,0.4620938628158846,-0.5482456140350878,0.4023323615160348,-0.8796680497925311,-0.48456790123456783,0.3817034700315458,0.39125431530494836,0.24549549549549554,0.00219369369369371,-0.003815772387078753,-0.006769380231167688,0.00174786671227678,0.004589300286676368,0.003947501936627296,-0.00016524731030509443,-0.026892198014524693,0.042494864347949246,0.04217738865626175,0.05142810560746702,0.02515092474397984,0.07130199394421433,0.024601140146153,0.05138288111154776
2019-11-19,0,-0.005939098955770383,-0.5028901734104047,-0.279159756771697,0.01761752676807138,-0.012831894116697606,0.00752158974835182,0.0495129870129869,0.029653114509511358,-0.30711206896551724,0.0754897276636406,0.08979841172877223,0.03234152652005173,-0.11804767309875142,-0.14484126984126988,-3.8,-0.3975265017667844,-0.1788931788931789,0.008849557522123908,0.1993849308047153,0.4538011695906434,-1.1666666666666667,0.09203980099502473,-0.43312101910828027,-0.2852233676975945,0.33613445378151274,0.35110081112398595,0.6439169139465877,0.0030458862539197717,-0.00030956100133072706,0.002250118427285619,0.003425124795927603,0.006156584515443209,0.005696414609628109,0.001488144225907595,-0.011339652812711765,0.06232665198867693,0.04213826858366487,0.05660708569540396,0.005886674317102436,0.08721452719569767,0.049772835683174366,0.06756396588486124
2019-11-26,0,-0.02668275319619784,-0.4882352941176471,-0.20821765685730154,0.044888068312947116,-0.00888705072982765,0.018012132524498403,0.05237315875613757,0.10982329469884089,-0.430966469428008,0.07392804337111869,0.13856209150326793,0.11486962649753352,-0.0533893221355729,-0.12371134020618557,-2.8607594936708862,-0.37416107382550334,-0.18734177215189873,-0.03632478632478631,0.1630045988758302,0.3876337693222356,-0.928030303030303,0.09677419354838701,-0.5144230769230769,-0.404320987654321,0.3113513513513513,0.332129963898917,0.5443037974683544,0.0015126487961649726,-0.003383937774542045,0.0039181230265794564,0.009962004498969668,0.010583404195063206,0.0178180744063563,0.0024620120871587936,-0.0125864918620614,0.08732810786072842,0.07562103283441735,0.07501148561166104,0.019718378721947927,0.09497994302656831,0.07604626207225484,0.07555496121957761
2019-12-03,0,-0.0012020610620007144,-0.34285714285714275,-0.15384615384615385,0.01625188126970678,-0.0056059742796679135,-0.0030314164982546687,0.019592476489028066,0.062298807044120386,0.17872968980797643,-0.0317673378076061,-0.031584884376762434,-0.04944375772558718,-0.05400485436893199,-0.10417768376520364,0.4414414414414414,-0.16267942583732065,-0.07902298850574707,-0.03870967741935483,0.1818181818181821,0.3732620320855615,-1.1647509578544062,0.13110539845758362,-0.8238636363636364,-0.4436619718309859,0.03211805555555558,0.024436090225564033,-0.05152671755725191,0.005889504255031763,0.002515257092779999,0.015928437997567935,0.00401776274053689,0.0034931092534962183,0.011176146979962276,0.0029899032812228388,0.003395619284182194,0.03368970269047766,0.009277417408357191,0.0524031292767122,0.023460675010560594,0.04369014323247722,0.04704596034398545,0.01927772779848347
2019-12-10,0,-0.014095230395030356,-0.1640625,-0.15393133997785158,0.037953118411906184,-0.0011586653815393033,0.0014735678762203275,0.01776061776061777,0.09379615952732645,0.0843706777316735,0.005772646536412296,0.04540295119182747,0.03638644918444145,-0.059792556436851774,-0.05759736697750961,0.47096774193548385,-0.19729729729729728,-0.031626506024096446,-0.012987012987012991,0.1621490803484995,0.3459869848156183,-0.8205128205128205,0.014285714285714235,-0.837037037037037,-0.49590163934426235,0.048740861088545806,0.05830388692579502,0.1334622823984526,0.004752402102769171,0.006800699328410209,0.008992272266021395,0.00881625077335535,0.00808651767659141,0.014371254524238042,0.00558006868165406,0.0020147409054482868,0.04687055950655927,0.024537106728887537,0.05195016196346436,0.012737486298867395,0.029658607899937683,0.019765599283477986,0.03879477563688094
2019-12-17,0,-0.007091245168879157,-0.6838235294117647,-0.2891231964483907,0.038716187806587365,-0.004790664346401963,0.004957767168564109,0.020995334370139895,0.09722722362261438,-0.06893939393939397,-0.012419700214132745,0.022838499184339334,-0.012180267965895109,-0.038725796377264254,-0.030555555555555558,0.25433526011560703,-0.16147308781869685,0.009374999999999911,-0.010799136069114534,0.11840843720038374,0.2890466531440161,-0.4972972972972973,-0.03554502369668244,-0.8727272727272727,-0.423076923076923,0.03317152103559873,0.0395778364116095,-0.013084112149532756,0.004733621310295089,0.008845379996699432,0.012183364010868614,0.015689281172862612,0.017976537399275294,0.019522733628150046,0.013665791820227868,0.012685833202674024,0.051383522265385784,0.03915280781564623,0.04832658260601308,0.023713883643877498,0.05055972119548002,0.025403567756606016,0.07862439273843025
2019-12-24,0,0.010960787882464684,-0.5773809523809524,-0.34178743961352653,0.01891372398264579,-0.003357725319698357,0.0025657472738935816,0.007770007770007803,0.06779661016949157,-0.03282442748091596,-0.0038494439692043914,0.02259279182356111,-0.002461538461538515,0.02018229166666652,0.011857707509881577,0.24017467248908275,-0.21221864951768488,0.0,-0.0193965517241379,0.16666666666666674,0.38753651411879275,-0.8624338624338624,0.19210526315789478,-1.0229007633587786,-0.5850622406639003,-0.010085337470907563,0.0,-0.06196213425129071,0.003963095082793133,0.007274851316907416,0.014685281812626405,0.01913090625248315,0.020746190469635106,0.016515449777738223,0.016566882568527674,0.004830671071602843,0.049266286792478464,0.03410761540723328,0.017975420566225697,0.03806761493567845,0.03595170436280859,0.016022033998696728,0.05004943153732078
2019-12-31,0,0.04733182484061094,-0.9928057553956835,-0.1949778434268833,0.033275121799292595,-0.019530256639778698,-0.004675038958658062,0.031104199066874116,0.07500000000000018,0.08675078864353303,-0.010761589403973426,-0.008780991735537147,-0.05595667870036103,-0.012787723785166238,0.010209869540555916,0.25818181818181807,-0.25984251968503935,-0.027027027027027084,0.00439560439560438,0.06029285099052539,0.1596707818930041,-0.41747572815533984,-0.14553014553014554,-0.31034482758620696,-0.19760479041916168,0.008371385083713712,0.017369727047146233,-0.039783001808318286,0.005371100333952272,0.010701082666916717,0.015838082877188908,0.021054748896040643,0.026886606858963047,0.017884964304027084,0.019714901277926966,0.015776155467878583,0.04522351853990969,0.019796917232814737,0.005582260815630402,0.11084012489291895,0.0508746108860727,0.02282300224047784,0.06844533100610906
2020-01-07,0,0.0660527065333858,-1.1046511627906976,-0.3934049079754601,0.05514944540092026,-0.008696451929365634,0.0004608294930874557,0.015467904098994678,0.13566382901648266,0.07231726283048201,0.023989338071968236,0.019618834080717518,-0.03508771929824561,-0.028314028314028294,-0.018561484918793503,0.39010989010989006,-0.16129032258064524,-0.012539184952978122,-0.00877192982456143,0.04658119658119664,0.10539018503620268,-2.3777777777777778,-0.018223234624145768,-0.8426966292134831,-0.40384615384615385,-0.020440251572327095,-0.0017152658662092923,0.07761732851985537,0.004992285058131207,0.013562336855977186,0.00953686946895771,0.02672136912436973,0.030296329379656317,0.020336640505454362,0.022108625659524872,0.01585009494138645,0.037874047008633394,0.029647024290012425,0.016379183972636158,0.12480607943940858,0.07668892766705593,0.012000357552552687,0.08850330795156669
2020-01-14,0,0.057109006362185744,-1.9885057471264367,-0.4649368863955119,0.01403092214246282,-0.008956560680698611,0.00935093509350926,0.012441679626749691,-0.0030816640986132127,0.07365684575389952,0.04176227627352014,0.04018369690011481,-0.007585335018963302,-0.017110266159695908,-0.014117647058823568,1.3401360544217686,-0.5388739946380697,-0.0841121495327104,0.0044345898004434225,0.08128295254833051,0.19365895458440452,0.736842105263158,0.11029411764705888,-1.099009900990099,-0.33678756476683935,0.010717230008243872,0.030713640469738124,0.002049180327868827,0.005718767507002953,0.011731739123231888,0.007833495693587489,0.027424758553567408,0.031794500975745876,0.018364485981308354,0.02111106636057314,0.014764083897672808,0.045693994875751986,0.026519015008014124,0.022601888185244112,0.12101858910736807,0.11008906409694852,0.032170611352421385,0.1116498818848688
