Data,Y,MSFT_Close,GOOG_Close,AAPL_Close
2003-07-29,0,16.34100341796875,,0.3121124505996704
2003-08-05,0,15.84096622467041,,0.3069913685321808
2003-08-12,0,15.88418197631836,,0.2967481017112732
2003-08-19,0,16.433609008789062,,0.3060869574546814
2003-08-26,0,16.402740478515625,,0.317083477973938
2003-09-02,0,16.828704833984375,,0.34419766068458557
2003-09-09,0,17.513959884643555,,0.33696669340133667
2003-09-16,0,17.84115219116211,,0.33681657910346985
2003-09-23,0,18.273286819458008,,0.3378710150718689
2003-09-30,0,17.162071228027344,,0.3121124505996704
2003-10-07,0,17.98930549621582,,0.34977084398269653
2003-10-14,0,17.705337524414062,,0.36980509757995605
2003-10-21,0,18.220603942871094,,0.34916865825653076
2003-10-28,0,16.885879516601562,,0.35730206966400146
2003-11-04,0,16.184358596801758,,0.3451010584831238
2003-11-11,0,16.016742706298828,,0.32446449995040894
2003-11-18,0,15.613219261169434,,0.3074426054954529
2003-11-25,0,15.768428802490234,,0.3115101754665375
2003-12-02,0,15.929840087890625,,0.32446449995040894
2003-12-09,0,16.376819610595703,,0.30804571509361267
2003-12-16,0,16.798952102661133,,0.3030746877193451
2003-12-23,0,16.854833602905273,,0.29840484261512756
2003-12-30,0,17.084535598754883,,0.3205479085445404
2004-01-06,0,17.531509399414062,,0.33274903893470764
2004-01-13,0,17.028654098510742,,0.36332768201828003
2004-01-20,0,17.444595336914062,,0.34238994121551514
2004-01-27,0,17.537717819213867,,0.34751102328300476
2004-02-03,0,16.94175148010254,,0.3353100121021271
2004-02-10,0,16.77412986755371,,0.34615546464920044
2004-02-17,0,16.75550079345703,,0.34886667132377625
2004-02-24,0,16.687223434448242,,0.33681657910346985
2004-03-02,0,16.383020401000977,,0.3586585521697998
2004-03-09,0,15.967081069946289,,0.4082169532775879
2004-03-16,0,15.631848335266113,,0.3889352083206177
2004-03-23,0,14.992416381835938,,0.38095179200172424
2004-03-30,0,15.644262313842773,,0.42056816816329956
2004-04-06,0,16.016742706298828,,0.41921260952949524
2004-04-13,0,15.799467086791992,,0.4056558907032013
2004-04-20,0,15.724968910217285,,0.41770678758621216
2004-04-27,0,16.89829444885254,,0.40580612421035767
2004-05-04,0,16.34577178955078,,0.39375606179237366
2004-05-11,0,16.103654861450195,,0.4088192582130432
2004-05-18,0,16.03537368774414,,0.4076137840747833
2004-05-25,0,16.20298957824707,,0.4279491603374481
2004-06-01,0,16.209199905395508,,0.42267704010009766
2004-06-08,0,16.51338768005371,,0.4571722447872162
2004-06-15,0,17.01624870300293,,0.46229425072669983
2004-06-22,0,17.562557220458984,,0.49709054827690125
2004-06-29,0,17.692922592163086,,0.4895583987236023
2004-07-06,0,17.394935607910156,,0.4662107825279236
2004-07-13,0,17.134191513061523,,0.44015103578567505
2004-07-20,0,17.58116340637207,,0.48503974080085754
2004-07-27,0,17.65567970275879,,0.488504022359848
2004-08-03,0,17.42597007751465,,0.47133195400238037
2004-08-10,0,17.20869255065918,,0.47479650378227234
2004-08-17,0,16.79275131225586,,0.4650052487850189
2004-08-24,0,16.960599899291992,2.6026084423065186,0.4812740385532379
2004-08-31,0,16.99794578552246,2.54056453704834,0.519534707069397
2004-09-07,0,17.035310745239258,2.52095890045166,0.5386645197868347
2004-09-14,0,17.085121154785156,2.7669003009796143,0.5345979332923889
2004-09-21,0,16.973041534423828,2.9244909286499023,0.5725575089454651
2004-09-28,0,16.979263305664062,3.1483445167541504,0.5730096697807312
2004-10-05,0,17.670394897460938,3.433993339538574,0.5930440425872803
2004-10-12,0,17.452470779418945,3.4099206924438477,0.5767753720283508
2004-10-19,0,17.545867919921875,3.671497106552124,0.7143039703369141
2004-10-26,0,17.371522903442383,4.51181697845459,0.7225883603096008
2004-11-02,0,17.583229064941406,4.836181163787842,0.805888831615448
2004-11-09,0,18.535856246948242,4.186707973480225,0.8141741156578064
2004-11-16,0,18.819997787475586,4.28200626373291,0.82757967710495
2004-11-23,0,18.410560607910156,4.1574225425720215,0.9229311347007751
2004-11-30,0,18.604877471923828,4.5162835121154785,1.009996771812439
2004-12-07,0,18.785301208496094,4.254459381103516,0.9473339319229126
2004-12-14,0,18.896329879760742,4.434634208679199,0.9834856390953064
2004-12-21,0,18.785301208496094,4.560210704803467,0.9593841433525085
2004-12-28,0,18.7020206451416,4.783816337585449,0.9667648673057556
2005-01-04,0,18.625688552856445,4.826997756958008,0.963150143623352
2005-01-11,0,18.549354553222656,4.803173542022705,0.9724891781806946
2005-01-18,0,18.26483154296875,5.0602827072143555,1.0642249584197998
2005-01-25,0,18.05664825439453,4.3956708908081055,1.0853137969970703
2005-02-01,0,18.313398361206055,4.762473106384277,1.1678603887557983
2005-02-08,0,18.20931053161621,4.929742813110352,1.2186245918273926
2005-02-15,0,18.049699783325195,4.845114707946777,1.3317502737045288
2005-02-22,0,17.562437057495117,4.749319553375244,1.2847527265548706
2005-03-01,0,17.59724235534668,4.617538928985596,1.3406380414962769
2005-03-08,0,17.680776596069336,4.596195697784424,1.221034288406372
2005-03-15,0,17.33969497680664,4.4326491355896,1.2339891195297241
2005-03-22,0,16.699281692504883,4.432401180267334,1.2903261184692383
2005-03-29,0,16.650562286376953,4.456473350524902,1.2577883005142212
2005-04-05,0,17.033409118652344,4.679831027984619,1.2620065212249756
2005-04-12,0,17.625093460083008,4.813596725463867,1.2852044105529785
2005-04-19,0,17.144784927368164,4.750064373016357,1.1173983812332153
2005-04-26,0,17.235279083251953,5.428821563720703,1.090285062789917
2005-05-03,0,17.65293312072754,5.61346435546875,1.0908870697021484
2005-05-10,0,17.33272933959961,5.6534199714660645,1.0972133874893188
2005-05-17,0,17.778762817382812,5.7856974601745605,1.0652793645858765
2005-05-24,0,17.98126983642578,6.353272914886475,1.1960293054580688
2005-05-31,0,18.01618766784668,6.88114070892334,1.197837233543396
2005-06-07,0,17.813674926757812,7.274497032165527,1.100829005241394
2005-06-14,0,17.708934783935547,6.907943248748779,1.0845602750778198
2005-06-21,0,17.562284469604492,7.143461227416992,1.1405965089797974
2005-06-28,0,17.506423950195312,7.494875431060791,1.124026894569397
2005-07-05,0,17.44357681274414,7.338774681091309,1.1442118883132935
2005-07-12,0,17.883506774902344,7.241242408752441,1.1520442962646484
2005-07-19,0,18.2675724029541,7.690934658050537,1.3011717796325684
2005-07-26,0,17.834617614746094,7.348205089569092,1.3144268989562988
2005-08-02,0,18.721471786499023,7.425139904022217,1.3011717796325684
2005-08-09,0,19.09855079650879,7.236030578613281,1.320151686668396
2005-08-16,0,18.72796630859375,7.089111328125,1.393359661102295
2005-08-23,0,18.819028854370117,6.938467979431152,1.3779942989349365
2005-08-30,0,19.03614044189453,7.1293158531188965,1.4029995203018188
2005-09-06,0,18.91007423400879,7.125344276428223,1.4701825380325317
2005-09-13,0,18.545873641967773,7.735109806060791,1.5310381650924683
2005-09-20,0,18.09764289855957,7.6415486335754395,1.6024383306503296
2005-09-27,0,17.747447967529297,7.791197299957275,1.6099696159362793
2005-10-04,0,17.495315551757812,7.718233585357666,1.6193097829818726
2005-10-11,0,17.096101760864258,7.596628665924072,1.554235816001892
2005-10-18,0,17.20816421508789,7.5266432762146,1.5729142427444458
2005-10-25,0,17.53033447265625,8.609428405761719,1.690106749534607
2005-11-01,0,18.181676864624023,9.415253639221191,1.7322837114334106
2005-11-08,0,18.945083618164062,9.676332473754883,1.8045884370803833
2005-11-15,0,19.316720962524414,9.748303413391113,1.87628972530365
2005-11-22,0,19.604711532592773,10.335732460021973,2.004028081893921
2005-11-29,0,19.443151473999023,10.01484203338623,2.0516271591186523
2005-12-06,0,19.45018196105957,10.039661407470703,2.230882167816162
2005-12-13,0,19.056821823120117,10.36104679107666,2.258898973464966
2005-12-20,0,18.867158889770508,10.665060043334961,2.1724355220794678
2005-12-27,0,18.586196899414062,10.538492202758789,2.2363028526306152
2006-01-03,0,18.853113174438477,10.801309585571289,2.251969337463379
2006-01-10,0,18.965497970581055,11.658255577087402,2.4360439777374268
2006-01-17,0,18.958477020263672,11.592489242553711,2.5520312786102295
2006-01-24,0,18.459760665893555,10.994884490966797,2.29083251953125
2006-01-31,0,19.773286819458008,10.737526893615723,2.2748663425445557
2006-02-07,0,18.92336082458496,9.130844116210938,2.036564350128174
2006-02-14,0,18.71965217590332,8.520334243774414,2.037769317626953
2006-02-21,0,18.705554962158203,9.097837448120117,2.081151008605957
2006-02-28,0,18.938156127929688,8.999311447143555,2.06337571144104
2006-03-07,0,19.072057723999023,9.044726371765137,1.997699499130249
2006-03-14,0,19.19187355041504,8.714902877807617,2.0281291007995605
2006-03-21,0,19.551328659057617,8.435955047607422,1.8621302843093872
2006-03-28,0,18.959293365478516,9.361150741577148,1.7687379121780396
2006-04-04,0,19.480844497680664,10.034696578979492,1.8428493738174438
2006-04-11,0,19.121389389038086,10.166726112365723,2.0483131408691406
2006-04-18,0,19.1848201751709,10.032214164733887,1.9949889183044434
2006-04-25,0,19.107290267944336,10.601031303405762,1.9934825897216797
2006-05-02,0,16.922399520874023,9.797938346862793,2.1576735973358154
2006-05-09,0,16.647525787353516,10.145381927490234,2.1398990154266357
2006-05-16,0,16.28083610534668,9.214727401733398,1.9576311111450195
2006-05-23,0,16.125171661376953,9.320945739746094,1.9024996757507324
2006-05-30,1,16.37989044189453,9.230609893798828,1.8443554639816284
2006-06-06,1,15.65817928314209,9.678565979003906,1.7991654872894287
2006-06-13,0,15.219502449035645,9.592449188232422,1.7572895288467407
2006-06-20,0,15.962425231933594,9.608580589294434,1.7313804626464844
2006-06-27,0,16.17470359802246,9.984564781188965,1.7301746606826782
2006-07-04,0,,,
2006-07-11,0,16.344511032104492,10.536505699157715,1.676550030708313
2006-07-18,0,16.089801788330078,10.00268268585205,1.5937020778656006
2006-07-25,0,17.1369686126709,9.662931442260742,1.8657456636428833
2006-08-01,0,16.974227905273438,9.319209098815918,2.0239109992980957
2006-08-08,0,17.221881866455078,9.455456733703613,1.9516057968139648
2006-08-15,0,17.48413848876953,9.4547119140625,2.001917839050293
2006-08-22,0,18.194299697875977,9.388200759887695,2.037166118621826
2006-08-29,0,18.35053062438965,9.404581069946289,2.0028226375579834
2006-09-05,0,18.187196731567383,9.538844108581543,2.1534554958343506
2006-09-12,0,18.41445541381836,9.725967407226562,2.1881015300750732
2006-09-19,0,19.07490348815918,10.021543502807617,2.222445487976074
2006-09-26,0,19.31635284423828,10.097485542297363,2.3381314277648926
2006-10-03,0,19.437084197998047,10.027250289916992,2.231783866882324
2006-10-10,0,19.664342880249023,10.588375091552734,2.2236502170562744
2006-10-17,0,20.196956634521484,10.43922233581543,2.238111972808838
2006-10-24,0,20.083335876464844,11.746356964111328,2.441767930984497
2006-10-31,0,20.388694763183594,11.822795867919922,2.4426708221435547
2006-11-07,0,20.55913734436035,11.72799301147461,2.4254987239837646
2006-11-14,0,20.828947067260742,12.143189430236816,2.5607688426971436
2006-11-21,0,21.320636749267578,12.648224830627441,2.6692240238189697
2006-11-28,0,20.942968368530273,12.148152351379395,2.7659318447113037
2006-12-05,0,20.757688522338867,12.086108207702637,2.749662399291992
2006-12-12,0,20.971471786499023,11.956562042236328,2.595113515853882
2006-12-19,0,21.370508193969727,11.63021183013916,2.600234270095825
2006-12-26,0,21.370508193969727,11.354738235473633,2.4556267261505127
2007-01-02,0,,,
2007-01-09,0,21.34913444519043,12.048883438110352,2.788827419281006
2007-01-16,0,22.204246520996094,12.514954566955566,2.9253010749816895
2007-01-23,0,21.904951095581055,11.888810157775879,2.5818564891815186
2007-01-30,0,21.719682693481445,12.267772674560547,2.5773375034332275
2007-02-06,0,21.028472900390625,11.70094108581543,2.5351600646972656
2007-02-13,0,20.743860244750977,11.393701553344727,2.551729917526245
2007-02-20,0,20.61514663696289,11.716328620910645,2.5878825187683105
2007-02-27,0,19.928688049316406,11.137337684631348,2.528533458709717
2007-03-06,0,19.900094985961914,11.35523509979248,2.6568727493286133
2007-03-13,0,19.10637855529785,10.994884490966797,2.663200616836548
2007-03-20,0,19.907238006591797,11.050724983215332,2.7559893131256104
2007-03-27,0,19.821435928344727,11.505876541137695,2.8758935928344727
2007-04-03,0,19.928688049316406,11.728736877441406,2.8469722270965576
2007-04-10,0,20.307666778564453,11.577350616455078,2.839439630508423
2007-04-17,0,20.62944984436035,11.7337007522583,2.721945285797119
2007-04-24,0,20.5865478515625,11.85108757019043,2.809011936187744
2007-05-01,0,21.7377872467041,11.639394760131836,2.996701240539551
2007-05-08,0,21.988059997558594,11.585043907165527,3.165109872817993
2007-05-15,0,22.16689682006836,11.366401672363281,3.2392213344573975
2007-05-22,0,22.01625633239746,11.809642791748047,3.420583724975586
2007-05-29,0,22.08798599243164,12.088838577270508,3.4449870586395264
2007-06-05,0,21.937334060668945,12.876296997070312,3.6956405639648438
2007-06-12,0,21.41364288330078,12.527116775512695,3.6266517639160156
2007-06-19,0,21.85124969482422,12.763875007629395,3.7254672050476074
2007-06-26,0,21.176918029785156,13.159712791442871,3.604656934738159
2007-07-03,0,21.53561019897461,13.260968208312988,3.8312106132507324
2007-07-10,0,21.040618896484375,13.484325408935547,3.9872665405273438
2007-07-17,0,22.080810546875,13.773696899414062,4.184898376464844
2007-07-24,0,22.09515953063965,12.756180763244629,4.063789367675781
2007-07-31,1,20.796709060668945,12.656908988952637,3.9694936275482178
2007-08-07,1,21.19843864440918,12.80631160736084,4.0680060386657715
2007-08-14,0,20.35127830505371,12.62216567993164,3.736614227294922
2007-08-21,0,20.20730972290039,12.57278060913086,3.843261957168579
2007-08-28,0,20.106517791748047,12.567567825317383,3.8206655979156494
2007-09-04,0,20.740020751953125,13.032896041870117,4.343062400817871
2007-09-11,0,20.826406478881836,12.938093185424805,4.081867218017578
2007-09-18,0,20.826406478881836,13.284048080444336,4.245452404022217
2007-09-25,0,21.27993392944336,14.121140480041504,4.614805698394775
2007-10-02,0,21.380725860595703,14.503083229064941,4.7735724449157715
2007-10-09,0,21.668689727783203,15.267212867736816,5.057066917419434
2007-10-16,0,21.82705307006836,15.287562370300293,5.108884811401367
2007-10-23,0,22.24459457397461,16.770902633666992,5.60838508605957
2007-10-30,0,25.60647201538086,17.242435455322266,5.633691310882568
2007-11-06,1,26.211177825927734,18.409351348876953,5.777996063232422
2007-11-13,1,24.889419555664062,16.39318084716797,5.120331287384033
2007-11-20,1,24.976093292236328,16.095123291015625,5.086888790130615
2007-11-27,0,23.87823486328125,16.716304779052734,5.266446113586426
2007-12-04,0,23.66878318786621,16.979122161865234,5.417078018188477
2007-12-11,0,24.62940788269043,17.352375030517578,5.680084705352783
2007-12-18,0,25.091644287109375,16.710845947265625,5.512579917907715
2007-12-25,1,,,
2008-01-01,1,,,
2008-01-08,1,24.159929275512695,15.676700592041016,5.159194469451904
2008-01-15,1,24.55716896057129,15.824860572814941,5.092614650726318
2008-01-22,1,23.083740234375,14.502090454101562,4.6889166831970215
2008-01-29,0,23.545997619628906,13.662514686584473,3.962864398956299
2008-02-05,0,20.996387481689453,12.577494621276855,3.897188186645508
2008-02-12,0,20.469127655029297,12.857684135437012,3.7616171836853027
2008-02-19,0,20.42540168762207,12.630851745605469,3.6808760166168213
2008-02-26,0,20.57767105102539,11.52002239227295,3.5895941257476807
2008-03-04,0,20.004852294921875,11.033848762512207,3.754387617111206
2008-03-11,0,21.230234146118164,10.915717124938965,3.836632013320923
2008-03-18,0,21.331745147705078,10.89884090423584,4.001424789428711
2008-03-25,0,21.128721237182617,11.187219619750977,4.247260093688965
2008-04-01,0,21.389753341674805,11.557744979858398,4.504841327667236
2008-04-08,0,20.84593963623047,11.609862327575684,4.604562282562256
2008-04-15,0,20.48340606689453,11.089439392089844,4.4701972007751465
2008-04-22,0,21.93355369567871,13.773696899414062,4.826295852661133
2008-04-29,0,20.766189575195312,13.85981273651123,5.273676872253418
2008-05-06,0,21.534767150878906,14.551973342895508,5.623447418212891
2008-05-13,0,21.672266006469727,14.468585968017578,5.722865581512451
2008-05-20,0,20.92996597290039,14.359389305114746,5.600551128387451
2008-05-27,0,20.697084426879883,13.920119285583496,5.616518020629883
2008-06-03,0,19.874725341796875,14.078951835632324,5.5845842361450195
2008-06-10,0,20.29681968688965,13.753098487854004,5.592717170715332
2008-06-17,1,20.959070205688477,14.13255786895752,5.465885162353516
2008-06-24,1,20.180377960205078,13.458515167236328,5.219449996948242
2008-07-01,1,19.55452537536621,13.270646095275879,5.262526988983154
2008-07-08,1,18.812225341796875,13.762033462524414,5.409245014190674
2008-07-15,0,19.030546188354492,12.808049201965332,5.110691070556641
2008-07-22,0,18.77582550048828,11.840664863586426,4.881126403808594
2008-07-29,0,19.001434326171875,11.989569664001465,4.7322998046875
2008-08-05,0,19.074214935302734,11.90866470336914,4.8395514488220215
2008-08-12,0,20.464204788208008,12.473509788513184,5.324289321899414
2008-08-19,0,19.961301803588867,12.172969818115234,5.227884769439697
2008-08-26,1,19.92476463317871,11.767452239990234,5.231198310852051
2008-09-02,1,19.80056381225586,11.5463285446167,5.006753444671631
2008-09-09,1,19.069915771484375,10.390082359313965,4.569618225097656
2008-09-16,1,18.98953628540039,10.992403030395508,4.214120864868164
2008-09-23,1,18.58768653869629,10.653396606445312,3.8212685585021973
2008-09-30,1,19.50098419189453,9.93989372253418,3.4241995811462402
2008-10-07,1,16.972959518432617,8.587093353271484,2.686095952987671
2008-10-14,1,17.608619689941406,9.001544952392578,3.1355855464935303
2008-10-21,1,17.06793975830078,9.002538681030273,2.7562899589538574
2008-10-28,1,16.877965927124023,9.151443481445312,3.0099568367004395
2008-11-04,1,17.192148208618164,9.106523513793945,3.3437612056732178
2008-11-11,1,15.48974609375,7.729649066925049,2.8551058769226074
2008-11-18,1,14.432427406311035,7.3812127113342285,2.7086899280548096
2008-11-25,1,14.70460033416748,6.999767780303955,2.7355029582977295
2008-12-02,1,14.086700439453125,6.827535152435303,2.7858147621154785
2008-12-09,1,15.153310775756836,7.593401908874512,3.0144753456115723
